block_off	str_off	speaker	text	english	status
0x6a491	0x44a		大魔導士　バーグ\n・・・ぬぬッ！？\nこざかしくも、我が呪文を耐えぬいたか。\nだが、次はそうはいかんぞぉ。\n大魔導士　バーグ\n・・・ハッ！？	Great {MAGE} {BERG}\n...Nnngh!?\nYou cunningly endured my spell?\nBut you will not be so lucky next\ntime.\nGREAT {MAGE} {BERG}\n...Hah!?	
0x6a491	0x4f7		大魔導士　バーグ\nライトニング　ボルト！？\n何奴じゃ。	Great {MAGE} {BERG}\n{LIGHTNING BOLT}!?\nWho goes there?	
0x6a491	0x53a	レイナ	大丈夫ですか、パーシャ様。	Are you all right, Lady {PASHA}?	
0x6a491	0x55f	パーシャ	・・・貴方達。	...All of you.	
0x6a491	0x580		大魔導士　バーグ\n魔導士の仲間がおったのか。\nまあよい、まとめて我が呪文の餌食にしてやろう。	Great {MAGE} {BERG}\nSo, you had a mage ally.\nNo matter. I'll make prey of you\nall with a single spell.	
0x6a491	0x608	パーシャ	よくやったわ、貴方達。\nでも戦いはまだ終ってないわ。\n・・・ううッ！	Well done, all of you.\nBut the battle isn't over yet.\n...ungh!	
0x6a491	0x652	レイナ	パーシャ様はここに残って下さい。\n魔力が激しく低下してます。\n後は私達が。	Lady {PASHA}, please stay here.\nYour magic power is fading fast.\nLeave the rest to us.	
0x6a491	0x68f	パーシャ	・・・わかったわ。\n少し休んだら後を追います。	...I understand.\nI'll follow once I've rested.	
0x6a491	0x71e	ウォーリック	・・・ダークエルフ　特戦隊！？\n何だかカッコいいぞ。	{...}{DARK ELF} special forces?\nThat sounds pretty cool.	
0x6a491	0x768		特戦隊の隊長　ジーナス\n諸君、また会おう。\nはっはっはっは・・・・・。	Squad Captain Genus\nWe'll meet again, friends.\nHa ha ha ha..{...}.	
0x6a9d7	0x2		佳渦峡重装騎兵　バータム\nダークエルフの特殊部隊が来ている。\n気を付けろ。	Bartam, {HEAVY CAVALRY}\n{DARK ELF} forces here.\nStay sharp.	
0x6a9d7	0x39		こいつ等は俺達にまかせろ。	Leave these ones to us.	
0x6a9d7	0x4f		重装騎兵　マーダック\n敵に魔法使いがいるそうだ。\n上に行ってくれ。	Marduk, {HEAVY CAVALRY}\nTheir mage is up there. Go!	
0x6a9d7	0x7b		重装騎兵　リッキー\nうおぉぉぉッ！！\nドノバ	Ricky, {HEAVY CAVALRY}\nUOOOOOH!!\nDonova	
0x6a9d7	0xa4		重装騎兵　バングス\n魔物なんかに、負けるかぁぁぁッ。	Bangs, {HEAVY CAVALRY}\nNo mere monster beats me!	
0x6a9d7	0xca		・・・グリーク王を御守りしなくては。	...We must protect {GREEK}.	
0x6a9d7	0xe6		重装騎兵　ミック\n俺の仲間達をよくもやったなぁぁぁッ。	Mick, {HEAVY CAVALRY}\nYou'll pay for my comrades!!	
0x6a9d7	0x108		重装騎兵　キリー\nここは俺達が引き受けたぁぁぁッ。	Kiry, {HEAVY CAVALRY}\nWe hold this line!!	
0x6a9d7	0x14b		く６小隊、前へッ。	6th squad, forward!	
0x6a9d7	0x1c7	セシリア	よくぞ御無事で。\n魔軍の大将は、この奥にいるはずです。	Thank goodness you're safe.\nThe enemy general should be\nfurther in.	
0x6a9d7	0x1fc	セシリア	私なら大丈夫です。\n他の者達の加勢をして下さい。	I'll be fine.\nGo and aid the others.	
0x6a9d7	0x234		グリーク王\nお前達か。\nパーシャが奥の部屋に閉じ込められた。魔法でロックされ、開けられん。\n頼む、行ってくれ。	{GREEK}\nIt's you. {PASHA}'s sealed in\nthe inner room by magic.\nI can't open it. Go to her.	
0x6a9d7	0x288		グリーク王\n私は大丈夫だ。\nパーシャを頼む。	{GREEK}\nI am fine. Look after {PASHA}.	
0x6a9d7	0x2a9		聖騎士　ベルモント\n姫様・・・私はもう大丈夫です。\n他の者の治療を。	{PALADIN} Belmont\nMy lady... I'm fine now.\nTend to the others.	
0x6a9d7	0x2df		聖騎士　クラーバ\nジャックリーがやられた。\nポール！\nベルモントの援護にまわれッ。	{PALADIN} Klaava\nJackley's down. Paul!\nBack up Belmont!	
0x6a9d7	0x31e		聖騎士　ポール\nわぁぁぁッ！\nお前等、この城から出て行けッ。	{PALADIN} Paul\nWaaah! All of you, flee\nthis castle!	
0x6a9d7	0x347		聖騎士　リーク\n死んでいった仲間達の無念、思い知れッ。	{PALADIN} Leek\nFeel our fallen comrades' grief!	
0x6a9d7	0x36e		聖騎士　マロース\n負けん、負けん、負けんぞぉぉぉッ。	{PALADIN} Maroth\nI will not lose... never!	
0x6a9d7	0x3a6	セシリア	私もすぐ後を追います。	I will follow right behind you.	
0x6a9d7	0x3c5		グリーク王\n不覚を取った。	{GREEK}\nThey caught me off guard.	
0x6a9d7	0x3ec	セシリア	グリーク王が怪我を。	King Greek is wounded.	
0x6a9d7	0x40d		グリーク王\nこんなの怪我のうちに入らん。\nそれより、敵将を倒した様だな。\n我等の勝利だッ！！	{GREEK}\nA scratch. You felled their\ngeneral. We've won!	
0x6a9d7	0x487		聖騎士　ヨークス\n・・・隣の部屋に、ミノタウロスが。\n・・・今、ブレイス団長が向かいました。・・・ガクッ。	{PALADIN} Yorks\n...A {MINOTAUR}'s next door.\nCaptain Brei went in. ...Ugh.	
0x6a9d7	0x515	パーシャ	グリーク王。\n全重装騎兵、及び戦死者の遺体。\n本国に魔法移動完了いたしました。	{GREEK}\nAll cavalry and the fallen,\nsent home by magic.	
0x6a9d7	0x560		グリーク王\n御苦労、パーシャ。\n・・・セシリア姫。\nセルーシュ王国の繁栄を御祈りする。	{GREEK}\nWell done, {PASHA}.\n...Princess {CECILIA}.\nMay {SERUSH KINGDOM} prosper.	
0x6a9d7	0x5ce		グリーク王\n・・・ウォーリック。\nライランドに来る事があれば、城に寄るがいい。\nお前達ならいつでも歓迎するぞ。	{GREEK}\n...{WARRICK}. If you reach\n{RYLAND}, visit the castle.\nYou're welcome.	
0x6a9d7	0x632	パーシャ	貴方達、人を探しているそうね。\n見当がつかないのなら、砂の城のカル伯爵に会いなさい。\n何か、わかるはずよ。\nパーシャ\n・・・これを持って行けば入城できるから。	Searching for someone? No leads?\nSee {COUNT CAL} at {SAND CASTLE}.\p{PASHA}\nTake this to enter.	
0x6a9d7	0x6b6		パーシャのペンダントを受け取った。	{RECEIVED} {PASHA}'s pendant.	
0x6a9d7	0x710	ウォーリック	じゃあ、俺達もそろそろ行くか。	Well, time we were off too.	
0x6a9d7	0x737	セシリア	皆さん・・・本当にありがとう。\n私、何と言ったらよいか。\nセシリア\nこんな危険な目に会わせてしまって。・・・何か、お礼がしたいのですが、今の私には何も・・・。	Truly, {THANK YOU} all.\nI dragged you into danger.\p{CECILIA}\nI'd repay you, but have\nnothing now...	
0x6af95	0x26	ライド	おい、ダイガーン。\nお前にコレやるよ。	Hey, {DAIGARN}.\nI got somethin' for you.	
0x6af95	0x54		ダイガーンにミスリル大鍋を手渡した。	Handed {DAIGARN} the {MYTHRIL}\nCAULDRON.	
0x6af95	0x84		重装騎兵　ダイガーン\n・・・何だ、この鍋は？	{HEAVY CAVALRY} {DAIGARN}\n...What's this pot for?	
0x6af95	0xb1	ライド	お前、目が悪いのか？\nこれのどこが鍋に見えるんだよ。\nこれは、お前専用の特注ヘルメットだ。	You got bad eyes or what?\nThis ain't no pot.\nIt's a custom helmet, just for you.	
0x6af95	0x101		重装騎兵　ダイガーン\n・・・ヘルメット！？\nおでには、どう見でも鍋だぁ。\n貴様、おでを馬鹿にしでるなぁぁぁッ。	{HEAVY CAVALRY} {DAIGARN}\n...A helmet!?\nLooks like a pot to me.\nYou makin' fun of me, {AAAAAAH}!?	
0x6af95	0x15a	ライド	うるせぇ、黙ってかぶれ。\nこいつなら、そのドデカ頭だって守ってくれるんだッ。	Quiet, just put it on.\nThis'll guard that giant head\nof yours.	
0x6af95	0x199		重装騎兵　ダイガーン\n・・・ふんッ！\nくだらぬ物だが、いぢお受け取っでおいでやるぞ。	{HEAVY CAVALRY} {DAIGARN}\n...Hmph!\nWorthless junk, but I'll take it\nfor now.	
0x6af95	0x1d4	ダイガーン	・・・おでの、ヘルメット。	...My helmet.	
0x6af95	0x1f2		重装騎兵　カイル\n僕はダイガーンの弟、カイルだ。\nあんちゃんは、近衛騎士団なんだぞ。\n僕もあんちゃんみたいな立派な騎士になりたいな。	{HEAVY CAVALRY} Kyle\nI'm {DAIGARN}'s little brother, Kyle.\nMy big bro's in the {KNIGHT ORDER}.\nI wanna be a fine {KNIGHT} like him\nsomeday.	
0x6af95	0x245		重装騎兵の中に、すんげぇ頭デカイ奴いるだろう。\n見に行ってみろよ。	There's a guy with a real huge head\namong the {HEAVY CAVALRY}.\nGo take a look.	
0x6af95	0x273		竜騎士　ハロルド\nワイバーンに餌やったら休憩だ。	{DRAGON KNIGHT} Harold\nI'll rest once I feed the {WYVERN}.	
0x6af95	0x28d		竜騎士　テイラー\n今日の空中戦は大勝利だ。\n俺なんかガーゴイル６匹も倒したんだぜ。	{DRAGON KNIGHT} Taylor\nToday's air battle was a big win.\nI took down six gargoyles myself.	
0x6af95	0x2c9		竜騎士　ジョリー\n今日も無事帰れてよかった。	{DRAGON RIDER} Jolly\nGlad I made it back safe again.	
0x6af95	0x2e6		竜騎士　ガッツ\nくっそう。\n今日はランスは落すし、ついてないぜ。	{DRAGON RIDER} Gutz\nDammit.\nDropped my lance today. No luck.	
0x6af95	0x319		前線には、まだかなりの魔物が残っているなぁ。	Plenty of MONSTERs still left\nout on the front line.	
0x6af95	0x336		重装騎兵　バータム\n馬に餌やったら一休みするか。	{HEAVY CAVALRY} Bartam\nFeed the horse, then take a break.	
0x6af95	0x353		重装騎兵　ジミー\n聖騎士達、みんな無理しすぎだぜ。\n見ているこっちがヒヤヒヤする。	{HEAVY CAVALRY} Jimmy\nThe {PALADINS} push too hard.\nIt makes me nervous just watching.	
0x6af95	0x382		重装騎兵　マーダック\n今日は城門近くまで攻め込んだぜ。	{HEAVY CAVALRY} Murdoch\nWe pushed up near the gate today.	
0x6af95	0x3ac		聖騎士達は皆、真剣だぜ。\nもし、俺の祖国が魔物に占領されたとしたら・・・。	The {PALADINS} are dead serious.\nIf MONSTERs took my homeland...	
0x6af95	0x3e9		次の攻撃で城内に突入できそうだ。	One more strike and we should\nbreak into the castle.	
0x6af95	0x404		竜騎士　ルージ\n俺のワイバーン、元気ないんだよ。\nきっと病気になっちまったんだ。\nどうしよう。	{DRAGON RIDER} Luge\nMy {WYVERN} has no energy.\nHe must have gotten sick.\nWhat do I do.	
0x6af95	0x43d		看護兵　エイミー\nこのワイバーン。\nただのホームシックね。	{MEDIC} Amy\nThis {WYVERN}.\nIt is just homesick.	
0x6af95	0x476	ファーニス	そうだッ！！\nワイバーン煎餅あげてみよっと。	That's it!!\nLet me try a {WYVERN} cracker.	
0x6af95	0x4ac		ワイバーン煎餅を食べさせた。	Fed it a {WYVERN} cracker.	
0x6af95	0x4d4	ワイバーン	グルルルルル・・・。	Grrrrrr......	
0x6af95	0x4ec	ファーニス	ああッ、喜んでる。\nワイバーンってカワイイねぇ。	Oh, it's happy!\nWYVERNs are so cute.	
0x6af95	0x50e		看護兵　セレナ\n今ちょうど第７次攻撃中よ。\nキャンプには負傷者が残っているわ。	{MEDIC} Serena\nWe're in the middle of the 7th\nassault right now.\nWounded soldiers are still back\nat {CAMP}.	
0x6af95	0x583		ブレイス団長\n城内にはダークエルフ部隊が、まだ多数残っているはずじゃ。\n油断するなッ！	Commander {BREI}\nThere should still be plenty of\n{DARK ELF} units inside the castle.\nStay sharp!	
0x6af95	0x5c9		セシリア姫\nこの戦い、セルーシュ王国　再興の第一歩だと思いなさい。\n蛮勇、犬死は私が許しません。\nセシリア姫\n王をはじめ死んでいった者達のためにも魔軍を倒し、再び平和なセルーシュを取り戻すのです。\nセシリア姫\n・・・神の御加護のあらんことを。	Princess {CECILIA}\nSee this battle as the first step\nto restoring {SERUSH KINGDOM}.\nI'll allow no reckless valor,\nno dog's death.\pPrincess {CECILIA}\nFor the King and all who died,\ncrush the demon army and bring\npeaceful {SERUSH} back to us.\pPrincess {CECILIA}\n...May the gods protect you.	
0x6af95	0x67f		聖騎士団全員\n神の御加護の、あらんことを。	All Paladins\nMay the gods protect us.	
0x6b56a	0x60	パーシャ	皆、集まった様ですね。\n作戦会議を始めましょう。	Everyone's gathered, I see.\nLet's begin the war council.	
0x6b56a	0x10d	パーシャ	水路の入口までは、私の魔法で送るわ。地下魔法陣の有無で戦いの勝敗は決るわよ。\nパーシャ\n用意ができたら来て。\nメインテントの横で待っているから。	My magic will send us to the\nwaterway entrance. This battle\nturns on the underground magic\ncircle -- win or lose.\p{PASHA}\nCome when you're ready.\nI'll wait by the main tent.	
0x6b56a	0x1d8	レイナ	・・・その３鎧７姿。\n城に行くつもりね、セシリア。	...That armor.\nYou mean to go to the castle,\n{CECILIA}.	
0x6b56a	0x20e	セシリア	ええ。\n私も聖騎士達と、共に戦います。\n貴方達の事は一生忘れません。\n・・・本当に、ありがとう。\nセシリア\nセルーシュ城で、会いましょう。\n・・・神の御加護のあらんことを。\nセシリア姫\n・・・ブレイス。\n聖騎士全員に、召集をかけなさい！	Yes. I'll fight alongside the\n{PALADINS} too. I will never\nforget you, as long as I live.\n...Truly, thank you.\p{CECILIA}\nLet us meet at {SERUSH CASTLE}.\n...May the gods watch over you.\pPrincess {CECILIA}\n{...}{BRACE}.\nSummon every one of the\n{PALADINS}!	
0x6b56a	0x2d1		ブレイス団長\nはッ！！\n既に召集を済ませ、全員、テントの外に待機しております。	Commander {BRACE}\nYes, milady!\nThey're already summoned, all\nwaiting outside the tent.	
0x6b56a	0x311		セシリア姫\n・・・参りましょう。	Princess {CECILIA}\n...Let us go.	
0x6b56a	0x373		看護兵　パール\n誰かこの人、止めてぇ！\n絶対安静なのに戦場に行く気なのよ。	{MEDIC} Pearl\nSomebody stop this man!\nHe needs total rest, but he\nmeans to march to the front.	
0x6b56a	0x3b5		頭のデカい重装騎兵\nただのカスリ傷だ。\nごんなの怪我のうちに入らんど。	Big-headed heavy cavalryman\nIt's just a scratch.\nThis don't even count as\na wound.	
0x6b56a	0x3e7		看護兵　パール\n何、言ってんのよ！\n顔面にライトニングボルトの直撃を受けたのよ。\n生きているのが奇跡なくらいなのに。\n看護兵　パール\n・・・もう、知らないッ！\nダイガーンさんのバカァァァッ！	{MEDIC} Pearl\nWhat are you saying!\nYou took a {LIGHTNING BOLT}\nstraight to the face. It's a\nmiracle you're even alive.\p{MEDIC} Pearl\n...Fine, I give up!\n{DAIGARN}, you big idiot!	
0x6b56a	0x4ad		頭のデカい重装騎兵\n・・・行っでしもた。\nんんっ？\n何だ、お前達は？	Big-headed heavy cavalryman\n...She's gone off.\nHm?\nWhat are you lot?	
0x6b56a	0x4ea	ライド	俺の名はライド。\nおおっ・・・これは凄い。\nお前、ハンパじゃなく頭デカいなぁ。お前、名は？	My name's {RIDE}.\nOho... this is something.\nYour head's enormous, no\njoke. You, what's your name?	
0x6b56a	0x53f		頭のデカい重装騎兵\nおでの名は、ダイガーン。\n由緒あるライランドの近衛騎士をやっでいるんだど。	Big-headed heavy cavalryman\nMy name be {DAIGARN}.\nI'm an honored royal guard\nof noble {RYLAND}.	
0x6b56a	0x57e	ライド	いやぁ、それにしてもデカイ。\n頭だけで、ファーニスぐらいあるぞ。お前兜をしてないが、まさか頭がデカすぎて、合うサイズがないのか？	Man, it's huge.\nThat head alone's about the size\nof {FURNIS}. No helmet, huh...\ndon't tell me nothing fits a\nmelon that big?	
0x6b56a	0x5e9		重装騎兵　ダイガーン\nうぬぬぬぅッ、ライドとか申したな。貴様、おでを愚弄するのがッ！？\nゆるざんぞぉぉぉッ。	{HEAVY CAVALRY} {DAIGARN}\nGrrrrr, {RIDE}, was it?\nYou dare mock me, knave!?\nI will not forgive thiiiis!	
0x6b56a	0x635	レイナ	ライド、そんな事言ったら失礼よ。	{RIDE}, that was rude of you.	
0x6b56a	0x65c	ファーニス	でも、大っきいね。\nゴーレムの頭だって、もっと小さいよ。	Still, it really is big.\nEven a golem's head is\nsmaller than that.	
0x6b56a	0x692		重装騎兵　ダイガーン\nうぬぬぬぬぬぬッ。\nぞれ以上言うど許ざんぞぉぉぉッ。\nあっちへ行げッ、行げッ！！	{HEAVY CAVALRY} {DAIGARN}\nGrrrrrrrrr.\nSay one more word and I'll\nnot forgive you! Begone,\nbegone with you!!	
0x6b56a	0x6da	ダイガーン	だがら礼儀を知らぬ冒険者はぎらいだ。	That's why I can't stand\nadventurers with no manners.	
0x6b56a	0x760		看護兵　パール\nダイガーンさんなんか嫌いよ。\n私の気持ちなんか、全然わかってないんだから。\nもう、プンッ！	{MEDIC} Pearl\nI hate that {DAIGARN}.\nHe doesn't understand my\nfeelings at all.\nHmph!	
0x6b56a	0x7a0		看護兵　パール\nダイガーンさん、無茶しなければいいな。お願い、生きて帰って来て。	{MEDIC} Pearl\nI hope {DAIGARN} doesn't push\nhimself too hard. Please,\ncome back alive.	
0x6bb66	0x1a	ファーニス	・・・んんッ？\n中から話し声がするよ。	...Hm? I hear voices talking\ninside.	
0x6bb66	0x8e	パーシャ	あまり無理をなさらぬ方がいいですよ、ブレイス殿。\n精神的にも肉体的にも、かなり無理なさっている様です。	You mustn't push yourself so hard,\nCommander Brace.\nYou're worn thin in body and\nin spirit alike.	
0x6bb66	0xe1		ブレイス団長\n無理はわかっておる。\nしかし、無理をしておるのはワシだけではない。\nブレイス団長\nなんとも情けない話じゃ。\nヒドラ退治から帰ってみれば城は魔物で溢れ、皆の生死すらわからん。\nブレイス団長\nしかし皆、生きているはずじゃ。\n城さえ取り戻せば・・・王も・・・妃も・・・姫様達も・・・帰って来てくれる。\nブレイス団長\n必ずワシ等の元に帰って来てくれる。皆、そう信じて戦っておるのじゃ。	Commander Brace\nI know I push too hard.\nBut I am not the only one\nwho does.\pCommander Brace\nWhat a wretched tale this is.\nI came home from slaying the\nhydra to find the castle\noverrun with monsters, the fate\nof all unknown.\pCommander Brace\nYet they must all be alive.\nIf we retake the castle... the\nking... the queen... the\nprincesses... all will return.\pCommander Brace\nThey will surely return to us.\nWe all fight believing that.	
0x6bb66	0x210	パーシャ	しかし、城にはもう・・・。	But the castle is already.{...}	
0x6bb66	0x232		ブレイス団長\n聞こえん、聞こえんッ！！\n皆、生きておるッ。\nワシ等の助けを待っておるのじゃ。	Commander Brace\nI hear nothing! Nothing!\nThey are all alive.\nThey wait for our aid.	
0x6bb66	0x2ac	レイナ	さあ、セシリア姫。\n早く行ってあげなくては。	Come, Princess Cecilia.\nWe must go to him at once.	
0x6bb66	0x331		セシリア姫\n・・・心配をかけましたね。\nよくここまで兵達をまとめ、頑張ってくれました。	Princess Cecilia\n...I worried you all, didn't I.\nYou held the soldiers together\nand fought so well.	
0x6bb66	0x3a4		ブレイス団長\n・・・姫・・・姫様！？\nまさか、姫様。	Commander Brace\n...Princess... Princess!?\nCan it truly be you?	
0x6bb66	0x3e0		セシリア姫\n・・・どうしたのです。\n私は、ゴーストでもゾンビでもありません。\n私は帰って来たのです。	Princess Cecilia\n...What is the matter?\nI am no ghost, no zombie.\nI have come home.	
0x6bb66	0x438		セシリアは今までの出来事を話した。	Cecilia told them all that had\nhappened.	
0x6bb66	0x478		セシリア姫\nウォーリック、ライド、レイナ、ファーニス・・・本当にありがとう。	Princess Cecilia\n{WARRICK}, {RIDE}, {REINA},\n{FURNIS}{...} thank you, truly.	
0x6bb66	0x4b1	ファーニス	みずくさいなぁ、セシリアちゃん。	No need to be so formal,\nCecilia dear.	
0x6bb66	0x4d3	レイナ	私達にできる事があったら何でも言って。\n決して足手纏いにはならないと思うけど。	If there's anything we can do,\njust say the word.\nWe won't slow you down.	
0x6bb66	0x51a		セシリア姫\n・・・皆さん。	Princess Cecilia\n...everyone.	
0x6bb66	0x547	パーシャ	・・・貴方、魔法使い？	...You, a mage?	
0x6bb66	0x56e	レイナ	はい・・・そうです。	Yes... that's right.	
0x6bb66	0x58d	パーシャ	なら、本気で手伝ってほしい事があるの。\nセルーシュの街の魔法屋に、ある物を取って来てほしいんだけど。	Then there's something I truly\nneed your help with.\nFetch something for me from the\nmagic shop in Serush town.	
0x6bb66	0x5d4	レイナ	セルーシュの魔法屋に？	From the magic shop in Serush?	
0x6bb66	0x5e9	パーシャ	魔法増幅アイテム、ジオクリスタルよ。どうやら魔軍は地下に魔法陣を形成して、テレポートして来ている様なの。\nパーシャ\n魔法陣解体専用の呪紋処理をしたジオクリスタルを特注で造らせたわ。\nそれを使える者が必要だったのよ。\nできるかしら？	A magic-amplifying item, the Geo\nCrystal. The enemy is forming a\nmagic circle underground and\nteleporting through it.\n\pPasha\nI had a Geo Crystal specially\nmade with a rune to dismantle\nthe magic circle. I needed\nsomeone who could use it.\nCan you do it?	
0x6bb66	0x687	レイナ	・・・ええ。\nいいでしょ、ウォーリック。	...Yes.\nIt's fine, isn't it, Warrick?	
0x6bb66	0x6b2	ウォーリック	ああ、もちろん。	Yeah, of course.	
0x6bb66	0x6ce	パーシャ	じゃあ決まりね。\nこれを魔法屋に持って行けば渡してもらえるわ。	Then it's settled.\nTake this to the magic shop\nand they'll hand it over.	
0x6bb66	0x710		パーシャの手紙を受け取った。	Received Pasha's letter.	
0x6bb66	0x72e	セシリア	ありがとう、皆さん。	Thank you, everyone.	
0x6bb66	0x74e	パーシャ	ジオクリスタルの扱いには気を付けて。	Handle the {GEO CRYSTAL} with care.	
0x6bb66	0x76d	パーシャ	作戦会議が始まるまで、まだ時間があるわ。\nキャンプ内で待っててもらえるかしら。	There's still time before the war\ncouncil begins. Could you wait\nhere in the {CAMP} until then?	
0x6c0bd	0x24	ブラフォード	君に、これを持って行ってほしい。	I want you to take this with you.	
0x6c0bd	0x58		突然、ブラフォードが地面に剣を突き刺した。	Suddenly, {BLAFORD} thrust his sword\ninto the ground.	
0x6c0bd	0xd1	ウォーリック	台座の中に黄金のナイフがある。\nこれは、俺が持っているのと同じ物じゃないか？	There's a golden knife in the\npedestal.\nIsn't this the same as the one I\nhave?	
0x6c0bd	0x114	ブラフォード	・・・そうだ。\nこのナイフと、君の持っているナイフ。一緒にパディッシュ様の所に持って行ってほしい。	...That's right.\nThis knife, and the one you carry.\nTake them both to {PADDISH}, please.	
0x6c0bd	0x16e		黄金のナイフを受け取った。	Received the {GOLDEN KNIFE}.	
0x6c0bd	0x18f	ウォーリック	・・・教えてくれブラフォード。\nそのパディッシュって、誰なんだ？\nこのナイフは一体何なんだ！？	...Tell me, {BLAFORD}.\nWho is this {PADDISH}?\nWhat in the world is this knife?!	
0x6c0bd	0x1db	ファーニス	そんな事より、その変な鎧脱いで早く一緒に帰ろうよ。\n・・・ねぇ・・・お兄ちゃん。	Forget all that. Take off that\nstrange\narmor and come home with me.\n...Hey... big brother.	
0x6c0bd	0x236	ブラフォード	私はすぐ、あの男を追う。\nウォーリック。\n妹を・・・ファーニスを頼む。	I must chase that man at once.\n{WARRICK}.\nLook after my sister... {FURNIS}.	
0x6c0bd	0x279	ファーニス	待ってよ、お兄ちゃん。\n私を置いて行かないでよ。	Wait, big brother.\nDon't leave me behind.	
0x6c0bd	0x2ac	ウォーリック	ちょっと、待ってくれ。\nまだ聞きたい事がたくさんあるんだ。\nあの黒い鎧の男も、何か関係があるのか！？	Hold on, wait.\nThere's still so much I want to ask.\nIs that man in black armor\nconnected to all this too?!	
0x6c0bd	0x30d	ブラフォード	・・・私達は、守護騎士だ。\nそれ以上は、何も言えない。\nブラフォード\n・・・これから神官竜に会いなさい。\n君達の道は、そこから決まる。	...We are {GUARDIAN} knights.\nI can say nothing more.\n\p{BLAFORD}\nNow go and meet the {PRIEST DRAGON}.\nYour path is decided from there.	
0x6c0bd	0x3a8	ファーニス	・・・お兄ちゃん。\n・・・行っちゃったよ。\n何で私を置いて行くの？\nファーニス\nいつも。\n・・・いつもそうだよ。	...Big brother.\n...He's gone.\nWhy do you leave me behind?\n\p{FURNIS}\nAlways.\n...It's always like this.	
0x6c0bd	0x419	ウォーリック	あの３鎧７・・・ランバートの着ていた物と同じだ。	That armor... it's the same\nas what {LAMBERT} wore.	
0x6c0bd	0x44f	レイナ	あの黒い鎧の男も・・・みんな、守護騎士って呼ばれてる様ね。	That man in black armor too...\nthey all seem to be called\nGUARDIANS.	
0x6c0bd	0x48a	ウォーリック	とにかく、ここに黄金のナイフが２本そろった。\n早くパディッシュを探し出そう。\nそうすれば全てがわかるはずだ。	Anyway, we have both Golden\nKNIVES now.\nLet's find {PADDISH} quickly.\nThen everything should\nbecome clear.	
0x6c0bd	0x4df	ファーニス	こんな所に神殿の遺跡がある。\n何の神様を祭った神殿だろうねぇ？	There's a Temple ruin out here.\nWhat god was it built to\nhonor, I wonder?	
0x6c0bd	0x52f	レイナ	何か書いてあるわ。\n・・・・・古代語ねぇ。\nええっと・・・・・祭る・・・竜の・・・・・金と銀？\nレイナ\nああっ、全然わからないわ。\nでも、何か竜の神とか書いてあるみたいよ。\n竜神信仰なんて聞いた事ないけど。	Something's written here.\n...It's an ancient tongue.\nUm... worship... dragon's...\ngold and silver?\p{REINA}\nUgh, I can't make it out.\nBut it seems to speak of\nsome dragon god.\nNever heard of dragon worship.	
0x6c0bd	0x5fc	ファーニス	とにかく入ってみようよ。\n誰も脚を踏み入れてないみたいだし、ワクワクするね。	Let's go in anyway.\nLooks like no one's set foot\nhere. How exciting.	
0x6c0bd	0x63b		なんだいお前達は、出て行けッ出て行けッ。	What are you lot? Get out,\nget out!	
0x6c0bd	0x679	レイナ	・・・光った。\n今のはライトニング　ボルトよ。\nこの近くで誰かが戦っているのは間違いないわね。	...A flash.\nThat was a {LIGHTNING BOLT}.\nNo doubt someone's fighting\nnearby.	
0x6c0bd	0x6c9	ファーニス	たぶんこの神殿の西の方だよ。\nあっちの精霊達・・・すごく騒いでる。	Probably west of this Temple.\nThe {SPIRITS} over there...\nthey're in an uproar.	
0x6c570	0x1e	ファーニス	・・・ああッ！！\nやっぱり誰か戦ってるよ。	...Aaah!!\nSomeone really is fighting out there.	
0x6c570	0x50	ウォーリック	ふせろ、ファーニス！！\n少し様子を見た方がいい。	Get down, {FURNIS}!!\nWe'd better watch a while first.	
0x6c570	0x115		黒い鎧の男\n・・・どうした、水晶竜の守護騎士。お前の力はそんなモノではなかろう。	Man in Black Armor\n...What's wrong, guardian knight\nof the {WATER DRAGON}? Surely\nyour power is more than this.	
0x6c570	0x2b2		黒い鎧の男\nなかなかやるな。\n・・・しかし、今の腕で俺を倒すのは不可能だ。\n仲間のエリオットは、すでに倒した。	Man in Black Armor\nNot bad at all.\n...But with your skill as it is,\nyou cannot defeat me.\n{ELLIOTT} is already fallen.	
0x6c570	0x315		細身の男\n・・・エリオットがッ！！	Slender Man\n{...}{ELLIOTT}!!	
0x6c570	0x335		黒い鎧の男\nこの神殿に、ナイフを取りに来た所をな・・・。\n今頃、裏の森で寝ているはずだ。\n次はお前の番だ、ブラフォード！	Man in Black Armor\nHe came to this temple for the\nknife... He should be sleeping\nin the woods out back by now.\nYou're next, {BLAFORD}!	
0x6c570	0x3c3	ファーニス	・・・お兄ちゃん！？	...Big brother!?	
0x6c570	0x3f3	ファーニス	あの黒い奴と戦ってるの、私のお兄ちゃんだよ！\nお兄ちゃんが殺されちゃう。\n早く助けて。	That's my big brother fighting\nthat man in black!\nHe'll be killed if we\ndon't help him quick!	human
0x6c570	0x451	ファーニス	お兄ちゃん、助けに来たよ。	Big brother, I came to help!	
0x6c570	0x473	ブラフォード	ファーニス。\nお前、なぜここにッ！？	{FURNIS}.\nWhy are you here!?	
0x6c570	0x494	ファーニス	説明は後だよ、お兄ちゃん！\nウォーリック、あいつ魔法陣にいた人じゃない。	Explain later, big brother!\n{WARRICK}, he's not the one\nfrom the {MAGIC CIRCLE}.	
